wrkstat,occ,prestige,wrkslf,occ80,prestg80,marital,agewed,divorce,widowed,spocc,sppres,spwrkslf,age,educ,paeduc,maeduc,speduc,degree,padeg,madeg,spdeg,sex,race,res16,reg16,family16,income,rincome,size,polviews,natarms,natfare,eqwlth,russia,japan,england,china,relig,fund,attend,relig16,fund16,sprel,spfund,sprel16,spfund16,racseg,happy,hapmar,health,life,trust,satcity,sathobby,satfam,satfrnd,sathealt,jobinc,jobsec,jobhour,jobpromo,jobmeans,rank,fepol,fecare,abnomore,abpoor,absingle,chldmore,tvhours,memnum,year
2,0,0,2,174,52,1,27,2,2,0,0,1,29,16,19,16,14,3,4,3,1,2,1,3,4,1,11,10,0,5,3,3,2,2,3,-1,3,1,2,6,1,1,4,3,2,2,0,1,1,0,0,1,5,2,1,2,2,0,0,0,0,0,0,2,0,0,0,0,1,3,3,91
1,0,0,2,313,46,1,20,2,2,0,0,2,38,14,8,8,12,2,0,0,1,2,1,3,4,1,12,10,2,5,2,3,4,-1,-1,-1,-1,2,2,4,2,2,2,2,1,2,4,2,1,2,2,1,1,2,1,1,2,2,4,5,3,1,0,0,0,2,2,2,0,-1,1,91
2,0,0,1,19,51,1,30,2,2,0,0,2,54,18,2,8,10,3,0,0,0,1,1,3,4,1,10,1,2,3,0,0,0,4,2,-1,7,1,2,0,1,2,5,9,5,9,4,2,2,3,2,0,0,0,0,0,0,3,4,5,2,1,0,2,0,1,1,1,2,4,-1,91
5,0,0,2,766,40,3,29,0,2,0,0,0,79,8,8,8,97,0,0,0,7,1,1,2,4,2,10,0,2,6,2,3,7,9,9,-1,-1,1,2,7,1,2,0,0,0,0,0,2,0,0,0,2,1,1,1,2,1,0,0,0,0,0,0,2,0,0,0,0,2,3,4,91
1,0,0,1,243,44,1,21,2,2,0,0,1,53,9,6,8,12,0,0,0,1,1,1,3,4,1,98,98,2,4,0,0,3,-1,-1,-1,-1,2,2,7,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,5,4,2,3,0,0,0,2,2,2,0,-1,2,91
1,0,0,2,687,35,5,0,0,0,0,0,0,27,14,12,12,97,1,1,1,7,1,1,2,4,0,9,9,2,3,0,0,5,-1,-1,-1,-1,1,2,2,1,2,0,0,0,0,2,1,0,2,1,2,2,5,5,6,4,1,2,4,3,5,0,0,0,2,1,2,0,-1,0,91
2,0,0,2,274,32,2,21,2,0,0,0,0,59,13,12,14,97,1,1,2,7,2,1,3,4,1,10,5,2,4,1,3,0,9,9,-1,4,1,3,5,1,2,0,0,0,0,1,3,0,2,2,0,0,0,0,0,0,5,3,1,4,2,0,2,0,1,1,1,2,3,-1,91
1,0,0,2,203,68,1,16,1,2,0,0,2,32,10,99,99,14,1,9,9,2,1,1,3,4,0,12,10,2,7,0,0,4,9,4,-1,7,1,1,8,1,2,1,1,2,2,0,1,1,0,0,2,3,2,2,2,3,0,0,0,0,0,0,1,0,0,0,0,1,3,2,91
6,0,0,0,0,0,5,0,0,0,0,0,0,20,12,16,14,97,1,3,2,7,1,1,3,4,1,12,0,2,5,3,2,2,-1,-1,-1,-1,2,2,7,2,2,0,0,0,0,3,2,0,1,2,1,3,1,2,2,3,1,3,5,4,2,0,0,0,2,2,2,0,-1,2,91
5,0,0,2,156,64,2,23,2,0,0,0,0,87,14,0,98,97,2,0,1,7,2,1,2,4,1,9,0,2,3,0,0,0,9,0,-1,0,1,2,7,1,2,0,0,0,0,4,1,0,2,1,0,0,0,0,0,0,3,4,5,1,2,0,1,0,2,2,2,2,4,-1,91
7,0,0,2,379,34,1,25,2,2,0,0,2,31,17,12,12,16,3,1,1,3,2,1,2,4,1,12,1,2,2,0,0,4,4,3,-1,4,2,2,6,2,2,1,2,1,2,0,2,1,0,0,1,5,2,1,2,1,0,0,0,0,0,0,2,0,0,0,0,1,3,1,91
5,0,0,2,19,51,1,35,2,2,0,0,2,82,12,0,0,12,1,0,0,1,2,1,3,4,1,13,0,2,6,2,3,2,-1,-1,-1,-1,2,2,7,2,2,2,2,1,3,8,1,1,2,2,1,1,2,1,1,1,2,4,5,3,1,0,0,0,2,2,2,0,-1,3,91
5,0,0,2,157,66,2,25,2,0,0,0,0,78,16,98,8,97,3,0,0,7,2,1,2,4,1,13,0,2,4,0,0,0,7,8,-1,8,1,2,7,1,2,0,0,0,0,3,1,0,1,1,0,0,0,0,0,0,4,5,1,3,2,0,1,0,2,2,2,2,3,-1,91
5,0,0,2,156,64,2,39,2,0,0,0,0,83,16,8,0,97,3,0,0,7,2,1,2,4,1,9,0,2,4,3,2,4,1,2,-1,9,1,2,7,1,2,0,0,0,0,0,1,0,0,0,1,1,2,1,2,3,0,0,0,0,0,0,8,0,0,0,0,2,4,7,91
1,0,0,2,365,27,4,19,0,2,0,0,0,29,12,8,13,97,1,0,1,7,2,1,2,4,1,2,1,3,3,0,0,3,4,4,-1,4,1,3,5,1,3,0,0,0,0,0,2,0,0,0,1,3,4,2,2,1,0,0,0,0,0,0,2,0,0,0,0,2,2,1,91
5,0,0,2,736,40,5,0,0,0,0,0,0,66,12,8,8,97,1,0,0,7,1,1,2,4,1,6,0,3,5,2,2,6,-1,-1,-1,-1,2,2,0,2,2,0,0,0,0,4,2,0,2,2,1,2,3,3,4,4,3,4,5,2,1,0,0,0,2,2,2,0,-1,1,91
1,0,0,2,423,48,5,0,0,0,0,0,0,22,12,14,14,97,1,2,1,7,1,1,3,4,1,9,9,3,2,3,1,0,2,3,-1,4,1,1,3,1,1,0,0,0,0,4,2,0,2,2,0,0,0,0,0,0,2,4,5,3,1,0,8,0,1,1,1,1,5,-1,91
5,0,0,2,15,69,2,26,2,0,0,0,0,89,13,98,98,97,1,8,8,7,1,1,2,4,1,13,0,3,4,0,0,8,-1,-1,-1,-1,1,2,0,1,2,0,0,0,0,0,2,0,0,0,2,3,6,7,4,4,0,0,0,0,0,0,8,0,0,0,0,2,0,0,91
2,0,0,2,224,38,1,18,1,1,0,0,2,42,12,12,13,10,1,1,2,0,2,1,3,4,1,12,4,3,4,2,8,1,-1,-1,-1,-1,1,1,0,1,1,2,2,2,2,4,1,1,2,2,1,5,2,2,2,2,3,4,5,2,1,0,0,0,1,1,1,0,-1,0,91
1,0,0,2,797,38,1,19,2,2,0,0,2,39,14,12,16,12,2,1,3,1,2,1,2,4,1,12,10,3,4,0,0,0,6,6,-1,6,1,2,6,1,3,1,2,1,2,4,2,2,1,2,0,0,0,0,0,0,1,3,4,5,2,0,2,0,2,1,1,2,3,-1,91
1,0,0,2,104,61,3,21,0,2,0,0,0,32,18,14,12,97,1,1,1,7,2,1,2,4,1,11,11,3,4,2,3,3,3,1,-1,2,2,2,6,2,2,0,0,0,0,0,2,0,0,0,2,4,3,1,2,2,0,0,0,0,0,0,2,0,0,0,0,2,1,4,91
1,0,0,1,505,40,1,20,2,2,0,0,2,51,12,8,10,12,1,0,0,1,1,1,3,4,1,12,11,3,4,0,0,1,-1,-1,-1,-1,1,2,2,1,1,1,2,1,3,3,2,2,2,2,2,4,4,2,4,4,4,3,5,2,1,0,0,0,1,1,1,0,-1,0,91
7,0,0,2,337,47,1,23,2,2,0,0,2,30,16,16,18,16,3,3,4,3,2,1,2,4,1,12,0,3,6,2,2,0,7,8,-1,7,1,3,5,1,3,1,3,1,2,4,1,1,1,2,0,0,0,0,0,0,4,5,2,3,1,0,2,0,2,2,2,2,1,-1,91
4,0,0,1,259,49,1,23,2,2,0,0,2,37,16,7,12,14,3,0,1,2,1,1,3,4,1,11,1,3,4,0,0,3,3,4,-1,2,1,1,8,1,1,1,1,1,1,0,2,1,0,0,2,2,4,2,3,2,0,0,0,0,0,0,2,0,0,0,0,3,0,1,91
7,0,0,1,264,30,1,19,2,1,0,0,2,69,12,97,7,12,1,7,0,1,2,1,3,4,5,12,3,3,4,3,3,7,-1,-1,-1,-1,1,3,6,1,3,1,2,1,2,4,1,1,3,2,1,3,4,2,1,1,3,5,4,2,1,0,0,0,2,2,2,0,-1,4,91
5,0,0,0,0,0,1,19,2,2,0,0,2,78,12,9,9,6,1,0,0,0,2,1,3,4,1,10,0,3,4,0,0,0,-1,4,-1,5,1,2,6,4,3,1,2,4,3,2,2,2,3,8,0,0,0,0,0,0,3,4,5,2,1,0,2,0,2,2,2,2,3,-1,91
2,0,0,1,547,32,4,21,0,2,0,0,0,51,8,99,99,97,0,0,9,7,1,1,1,4,0,8,8,0,1,0,0,7,-1,-1,-1,-1,1,2,0,1,2,0,0,0,0,3,2,0,1,2,2,3,4,5,3,2,3,5,4,1,2,0,0,0,2,2,2,0,-1,0,91
1,0,0,1,593,33,1,26,1,2,0,0,2,42,12,9,12,13,1,0,1,2,1,1,3,4,1,12,12,0,4,1,3,0,0,2,-1,1,1,1,4,1,1,1,2,1,2,3,2,2,2,2,0,0,0,0,0,0,2,4,5,3,1,0,1,0,8,8,2,2,4,-1,91
5,0,0,2,436,31,2,32,1,0,0,0,0,75,12,98,8,97,1,0,0,7,2,1,2,4,1,6,0,0,6,0,0,1,6,6,-1,4,1,3,2,1,3,0,0,0,0,0,2,0,0,0,1,2,4,3,1,2,0,0,0,0,0,0,2,0,0,0,0,2,3,1,91
1,0,0,1,473,40,1,18,1,2,0,0,2,56,8,99,99,12,0,0,9,1,1,1,2,4,0,11,9,0,1,2,2,3,-1,-1,-1,-1,1,3,2,1,3,1,1,1,1,2,2,1,3,1,1,3,3,2,2,3,2,3,5,4,1,0,0,0,1,2,8,0,-1,0,91
1,0,0,2,479,23,1,23,2,2,0,0,2,29,11,11,12,12,0,1,1,1,1,1,2,4,2,9,9,0,4,0,0,0,0,0,-1,0,1,3,5,4,3,1,3,1,1,4,2,2,1,1,0,0,0,0,0,0,2,4,5,3,1,0,1,0,2,2,8,3,3,-1,91
7,0,0,2,313,46,2,32,2,0,0,0,0,72,14,97,5,97,2,7,0,7,2,1,3,3,5,9,0,10,5,3,3,3,1,3,-1,5,1,3,7,1,2,0,0,0,0,0,3,0,0,0,1,3,2,2,2,7,0,0,0,0,0,0,1,0,0,0,0,2,3,2,91
1,0,0,2,213,60,5,0,0,0,0,0,0,26,16,12,12,97,3,1,1,7,1,1,3,3,1,12,12,10,5,3,1,0,5,2,-1,6,1,2,5,1,2,0,0,0,0,4,1,0,1,1,0,0,0,0,0,0,2,5,4,3,1,0,2,0,1,1,1,1,1,-1,91
1,0,0,2,706,35,5,0,0,0,0,0,0,30,13,97,12,97,1,7,1,7,1,1,3,2,5,9,9,10,3,2,2,3,-1,-1,-1,-1,1,2,2,2,2,0,0,0,0,4,2,0,1,2,1,4,3,3,3,2,9,9,9,9,9,0,0,0,2,2,2,0,-1,1,91
5,0,0,2,337,47,2,30,2,0,0,0,0,76,14,98,8,97,1,0,0,7,2,1,3,3,1,12,0,10,5,0,0,0,9,4,-1,3,1,3,7,1,2,0,0,0,0,3,1,0,2,1,0,0,0,0,0,0,4,2,5,3,1,0,2,0,1,1,1,2,2,-1,91
1,0,0,2,95,66,5,0,0,0,0,0,0,24,16,97,18,97,3,7,4,7,2,1,4,5,5,12,12,10,3,2,3,6,4,2,-1,6,1,3,3,1,3,0,0,0,0,0,2,0,0,0,2,4,3,2,2,6,0,0,0,0,0,0,2,0,0,0,0,2,1,0,91
1,0,0,2,785,35,1,28,1,2,0,0,2,33,12,9,99,12,1,0,9,1,2,1,3,3,1,12,12,2,4,3,2,5,9,1,-1,2,2,2,6,2,2,2,2,2,2,0,1,1,0,0,2,2,4,2,4,4,0,0,0,0,0,0,8,0,0,0,0,2,0,2,91
7,0,0,2,356,32,2,18,2,0,0,0,0,66,12,5,8,97,1,0,0,7,2,1,2,4,1,9,0,2,5,0,0,6,-1,-1,-1,-1,1,1,8,1,1,0,0,0,0,2,1,0,3,2,1,4,2,2,3,4,3,4,5,2,1,0,0,0,2,2,2,0,-1,1,91
7,0,0,2,337,47,2,23,2,0,0,0,0,67,13,8,8,97,1,0,0,7,2,1,3,3,1,9,0,2,4,2,3,4,-1,-1,-1,-1,1,2,8,1,1,0,0,0,0,3,3,0,2,2,2,5,2,2,2,4,3,4,5,1,2,0,0,0,8,1,1,0,-1,3,91
5,0,0,2,779,33,1,37,2,2,0,0,2,65,11,8,8,8,0,0,0,0,1,1,3,3,1,11,99,2,1,2,2,4,5,2,-1,5,1,3,2,1,3,2,2,2,2,0,2,2,0,0,3,4,7,3,2,4,0,0,0,0,0,0,2,0,0,0,0,2,3,2,91
7,0,0,2,796,36,1,18,2,2,0,0,2,59,12,8,8,98,1,0,0,8,2,1,3,3,1,9,99,2,2,0,0,1,-1,-1,-1,-1,1,3,1,1,3,4,3,2,2,1,2,1,2,2,1,1,1,1,1,1,1,5,4,3,2,0,0,0,2,1,2,0,-1,0,91
2,0,0,2,744,28,5,0,0,0,0,0,0,20,8,8,10,97,0,0,0,7,2,1,3,3,1,9,3,2,8,3,1,0,6,6,-1,4,1,1,0,1,1,0,0,0,0,1,2,0,1,2,0,0,0,0,0,0,1,2,5,3,4,0,1,0,2,1,2,1,8,-1,91
7,0,0,2,447,42,2,19,2,0,0,0,0,85,8,97,0,97,0,7,0,7,2,1,3,3,5,98,99,2,8,0,0,1,5,4,-1,4,2,2,4,2,2,0,0,0,0,0,2,0,0,0,1,1,7,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,2,1,91
1,0,0,2,424,40,1,19,1,2,0,0,2,39,14,97,12,11,1,7,1,0,1,1,3,3,5,11,11,2,4,1,2,4,-1,-1,-1,-1,2,2,3,1,3,2,2,2,2,4,1,1,2,2,1,4,2,1,2,2,9,9,9,9,9,0,0,0,1,1,1,0,-1,1,91
7,0,0,0,0,0,4,13,0,2,0,0,0,32,7,99,97,97,0,9,7,7,2,1,3,3,6,12,0,2,6,0,0,1,-1,-1,-1,-1,1,1,1,1,1,0,0,0,0,4,1,0,2,1,3,6,4,3,4,6,3,4,5,1,2,0,0,0,2,2,2,0,-1,0,91
1,0,0,2,338,42,1,22,2,2,0,0,2,63,12,9,98,14,1,0,0,1,2,1,3,3,1,12,10,2,6,2,8,0,7,7,-1,6,2,2,2,1,3,2,2,2,2,3,2,1,2,2,0,0,0,0,0,0,9,9,9,9,9,0,2,0,2,2,2,2,1,-1,91
7,0,0,2,424,40,1,22,2,2,0,0,2,35,12,8,12,12,1,0,1,1,2,1,1,2,1,10,99,2,2,0,0,1,-1,-1,-1,-1,2,2,4,2,2,1,3,1,3,0,1,1,0,0,1,4,3,1,1,3,0,0,0,0,0,0,2,0,0,0,0,2,3,0,91
5,0,0,1,268,32,2,22,2,0,0,0,0,77,8,8,8,97,0,0,0,7,1,1,2,3,1,9,99,2,5,2,2,4,-1,-1,-1,-1,1,1,3,1,3,0,0,0,0,4,3,0,3,3,1,4,4,4,5,5,4,3,5,2,1,0,0,0,1,1,1,0,-1,0,91
2,0,0,2,439,24,5,0,0,0,0,0,0,21,12,16,13,97,1,3,1,7,1,1,3,4,1,98,2,23,2,3,1,2,3,3,-1,4,1,2,7,1,2,0,0,0,0,0,1,0,0,0,1,4,1,1,1,1,0,0,0,0,0,0,2,0,0,0,0,3,4,1,91
7,0,0,0,0,0,1,21,2,2,0,0,2,45,14,12,12,16,1,1,1,3,2,1,3,3,1,12,0,23,4,0,0,1,-1,-1,-1,-1,1,3,5,1,3,1,3,1,3,3,2,2,1,2,1,3,2,1,1,1,5,3,4,2,1,0,0,0,2,1,2,0,-1,5,91
2,0,0,2,443,21,5,0,0,0,0,0,0,22,15,14,12,97,2,1,1,7,2,1,3,4,1,98,5,23,2,2,1,0,4,5,-1,4,2,2,4,2,2,0,0,0,0,3,2,0,1,1,0,0,0,0,0,0,2,5,4,3,1,0,2,0,2,2,2,1,2,-1,91
7,0,0,2,13,59,1,23,2,2,0,0,2,34,16,97,13,16,3,7,1,3,2,1,4,3,5,12,0,23,4,0,0,2,3,4,-1,4,1,2,7,2,2,1,2,1,2,0,2,1,0,0,1,3,3,2,3,3,0,0,0,0,0,0,2,0,0,0,0,2,1,6,91
5,0,0,2,313,46,1,22,2,2,0,0,2,66,14,19,16,16,2,4,3,3,2,1,3,4,1,12,99,23,3,0,0,0,4,5,-1,9,1,3,6,1,3,1,3,1,3,3,1,1,2,2,0,0,0,0,0,0,1,4,5,3,2,0,2,0,1,1,1,2,4,-1,91
7,0,0,2,274,32,1,22,2,2,0,0,2,26,14,16,12,13,2,3,1,1,2,1,3,4,1,13,0,23,4,0,0,4,8,4,-1,5,2,2,4,2,2,2,2,2,2,0,1,1,0,0,1,1,2,1,1,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,91
1,0,0,2,105,62,1,19,2,2,0,0,2,32,12,12,12,12,1,1,1,1,2,1,3,4,2,12,10,23,4,2,1,1,-1,-1,-1,-1,1,2,7,1,3,1,2,1,2,2,3,2,2,3,1,5,4,5,6,2,1,5,3,4,2,0,0,0,1,1,2,0,-1,0,91
2,0,0,2,385,41,3,20,0,2,0,0,0,39,13,8,11,97,1,0,0,7,2,1,3,4,1,9,2,23,3,2,2,3,5,5,-1,7,1,1,4,1,2,0,0,0,0,0,2,0,0,0,2,2,4,5,1,3,0,0,0,0,0,0,2,0,0,0,0,2,1,2,91
5,0,0,2,796,36,1,22,2,2,0,0,2,74,12,8,8,12,1,0,0,1,1,1,2,4,1,10,99,23,4,2,3,0,8,7,-1,6,1,3,6,1,2,1,3,1,3,3,2,2,3,2,0,0,0,0,0,0,2,5,4,1,3,0,1,0,2,2,2,2,4,-1,91
1,0,0,2,379,34,3,19,0,2,0,0,0,61,12,8,14,97,1,0,2,7,2,1,3,4,1,11,11,23,5,0,0,4,4,1,-1,6,2,2,7,1,1,0,0,0,0,0,2,0,0,0,1,4,1,2,2,5,0,0,0,0,0,0,2,0,0,0,0,2,2,3,91
7,0,0,2,337,47,1,19,2,2,0,0,1,35,13,8,14,15,1,0,1,1,2,1,3,4,1,12,0,0,6,2,3,6,-1,-1,-1,-1,1,2,6,1,2,1,2,1,2,4,2,2,2,2,2,3,1,1,1,1,3,5,4,2,1,0,0,0,2,2,2,0,-1,4,91
1,0,0,2,479,23,1,20,2,2,0,0,2,26,14,97,8,13,1,7,0,1,1,1,1,4,7,12,11,0,3,0,0,0,4,3,-1,5,2,2,9,2,2,2,2,2,2,1,1,1,2,1,0,0,0,0,0,0,3,4,5,2,1,0,2,0,2,2,2,1,3,-1,91
7,0,0,2,19,51,1,18,2,2,0,0,2,51,12,8,16,13,1,0,3,1,2,1,3,4,1,12,0,0,4,2,3,3,4,5,-1,6,1,3,5,1,3,1,3,1,2,0,1,2,0,0,1,4,1,1,1,5,0,0,0,0,0,0,2,0,0,0,0,2,3,6,91
1,0,0,1,889,24,1,18,2,2,0,0,2,45,12,12,12,11,1,1,1,1,2,1,3,4,1,12,0,0,6,2,3,5,2,-1,-1,6,1,2,7,1,2,1,2,1,2,0,1,1,0,0,1,1,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,2,3,1,91
2,0,0,2,379,34,1,19,2,2,0,0,1,24,13,97,12,13,1,7,1,1,2,1,3,4,5,12,10,0,4,0,0,3,-1,3,-1,-1,1,3,6,1,2,1,3,1,3,0,2,2,0,0,2,3,2,1,2,3,0,0,0,0,0,0,2,0,0,0,0,1,4,4,91
5,0,0,2,156,64,2,27,2,0,0,0,0,73,16,8,8,97,3,0,0,7,2,1,2,4,1,11,0,0,4,2,2,4,-1,-1,-1,-1,1,2,7,1,2,0,0,0,0,3,3,0,1,1,1,1,1,1,1,1,5,3,4,2,1,0,0,0,2,2,2,0,-1,2,91
7,0,0,0,0,0,2,19,2,0,0,0,0,87,8,8,8,97,0,0,0,7,2,1,2,4,1,13,0,0,5,0,0,0,-1,-1,-1,-1,1,3,6,1,3,0,0,0,0,2,2,0,4,2,0,0,0,0,0,0,4,3,5,1,2,0,1,0,2,2,2,2,5,-1,91
1,0,0,2,469,25,1,19,1,2,0,0,2,41,12,97,98,12,1,7,0,1,2,1,3,4,7,10,5,34,4,2,2,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,0,2,3,0,0,2,4,2,4,4,5,0,0,0,0,0,0,1,0,0,0,0,2,2,1,91
1,0,0,9,744,28,1,18,1,2,0,0,2,37,12,9,11,11,1,0,0,0,2,1,2,3,1,11,9,34,4,0,0,4,-1,-1,-1,-1,1,3,3,1,3,1,3,1,1,3,3,3,2,2,2,4,5,4,3,2,1,3,2,5,4,0,0,0,2,2,2,0,-1,0,91
2,0,0,2,458,36,5,0,0,0,0,0,0,29,9,12,12,97,1,0,1,7,2,1,3,4,1,98,98,34,8,2,8,0,5,5,-1,5,1,1,9,1,1,0,0,0,0,4,2,0,3,2,0,0,0,0,0,0,1,2,5,3,4,0,2,0,2,2,2,3,3,-1,91
7,0,0,2,745,33,1,19,1,2,0,0,2,48,12,98,98,12,1,8,8,1,2,1,3,4,1,13,1,34,6,0,0,2,0,4,-1,4,1,1,4,1,1,1,1,1,1,0,2,2,0,0,3,4,2,1,2,2,0,0,0,0,0,0,8,0,0,0,0,2,4,4,91
5,0,0,2,348,40,3,19,0,2,0,0,0,58,13,98,98,97,1,0,0,7,2,1,2,4,1,11,0,34,2,0,0,0,2,4,-1,4,1,3,7,1,3,0,0,0,0,2,1,0,3,2,0,0,0,0,0,0,2,3,5,4,1,0,8,0,1,1,1,2,4,-1,91
2,0,0,2,166,63,1,20,2,2,0,0,2,63,12,14,14,12,1,1,1,1,1,1,3,4,1,11,6,34,4,2,3,5,8,7,-1,9,1,2,0,1,2,2,2,2,2,0,2,2,0,0,3,5,6,4,5,1,0,0,0,0,0,0,8,0,0,0,0,2,6,2,91
7,0,0,2,668,35,2,18,2,0,0,0,0,73,10,8,97,97,0,0,7,7,2,1,2,4,4,9,98,34,8,2,3,0,4,6,-1,6,1,1,7,1,1,0,0,0,0,2,2,0,3,1,0,0,0,0,0,0,5,3,4,1,2,0,1,0,2,2,2,2,2,-1,91
7,0,0,9,447,42,3,19,0,2,0,0,0,54,9,98,99,97,0,0,9,7,2,1,1,3,1,4,99,34,2,0,0,1,9,9,-1,9,1,3,2,1,1,0,0,0,0,0,1,0,0,0,2,5,7,2,3,4,0,0,0,0,0,0,2,0,0,0,0,2,5,0,91
2,0,0,2,436,31,5,0,0,0,0,0,0,22,9,99,99,97,0,9,9,7,1,1,6,9,0,2,0,34,4,2,2,1,-1,-1,-1,-1,1,1,4,4,3,0,0,0,0,4,3,0,3,2,2,4,6,7,4,5,1,3,5,2,4,0,0,0,1,1,1,0,-1,0,91
2,0,0,2,458,36,1,29,2,2,0,0,2,45,12,7,8,12,1,0,0,1,2,1,3,4,1,12,8,34,4,2,2,3,3,3,-1,3,1,1,7,1,1,1,1,1,1,0,2,2,0,0,1,4,3,2,3,3,0,0,0,0,0,0,8,0,0,0,0,2,2,4,91
7,0,0,0,0,0,5,0,0,0,0,0,0,23,12,98,16,97,1,0,1,7,2,2,3,4,1,10,0,34,4,0,0,3,-1,-1,-1,-1,1,2,4,1,2,0,0,0,0,4,2,0,2,2,2,3,4,3,5,3,1,4,5,3,2,0,0,0,2,2,2,0,-1,2,91
7,0,0,0,0,0,2,24,2,0,0,0,0,88,13,8,8,97,1,0,0,7,2,1,1,4,1,9,0,34,7,2,3,0,5,6,-1,6,2,2,0,2,2,0,0,0,0,2,2,0,4,2,0,0,0,0,0,0,1,4,5,2,3,0,2,0,2,2,2,2,4,-1,91
1,0,0,2,95,66,1,29,2,2,0,0,2,36,14,12,11,12,2,1,1,1,1,1,3,3,1,12,12,3,2,0,0,2,3,4,-1,3,1,1,0,1,1,1,3,1,3,0,1,1,0,0,1,3,4,2,3,4,0,0,0,0,0,0,2,0,0,0,0,2,3,0,91
1,0,0,1,253,45,1,19,2,2,0,0,2,39,16,12,12,16,3,1,1,3,1,1,3,4,1,12,12,3,5,2,3,6,-1,-1,-1,-1,1,1,5,1,1,1,1,1,1,4,1,1,1,1,2,2,1,1,1,1,2,5,4,3,1,0,0,0,2,2,2,0,-1,8,91
1,0,0,2,376,40,1,17,1,2,0,0,2,23,12,8,12,12,1,0,1,1,2,1,3,4,1,12,10,3,6,0,0,0,6,8,-1,7,1,1,2,1,2,2,2,2,2,3,2,1,2,2,0,0,0,0,0,0,3,1,4,5,2,0,2,0,2,2,2,2,1,-1,91
2,0,0,1,473,40,1,21,2,2,0,0,2,49,16,12,12,12,3,1,1,1,2,1,3,4,1,12,12,3,3,2,3,4,5,5,-1,6,1,1,0,1,1,1,2,1,2,0,2,1,0,0,1,2,2,2,2,2,0,0,0,0,0,0,2,0,0,0,0,2,4,2,91
5,0,0,2,804,30,1,26,2,2,0,0,2,71,8,8,8,12,0,0,0,1,1,1,2,4,1,11,0,3,4,0,0,4,-1,-1,-1,-1,1,2,1,1,2,1,1,1,2,3,2,2,1,2,1,3,4,2,2,4,1,2,5,3,4,0,0,0,2,1,2,0,-1,2,91
5,0,0,2,869,36,1,20,2,2,0,0,2,82,7,98,98,6,0,8,8,0,1,2,2,6,1,8,0,0,6,2,2,0,-1,-1,-1,-1,1,3,7,1,3,1,3,1,3,3,1,1,1,1,0,0,0,0,0,0,5,4,3,1,2,0,2,0,2,2,2,2,1,-1,91
1,0,0,2,5,51,5,0,0,0,0,0,0,41,12,8,12,97,1,0,1,7,2,1,1,6,1,12,12,0,3,0,0,4,6,3,-1,3,1,1,7,1,1,0,0,0,0,0,1,0,0,0,2,1,7,1,1,2,0,0,0,0,0,0,2,0,0,0,0,2,3,0,91
7,0,0,2,683,28,1,23,2,2,0,0,2,68,12,99,98,12,1,9,8,1,2,1,2,5,0,10,0,0,4,0,0,0,2,3,-1,2,1,3,7,1,3,4,3,2,2,3,2,1,3,2,0,0,0,0,0,0,4,2,5,3,1,0,1,0,1,1,1,2,10,-1,91
7,0,0,2,435,28,1,17,2,9,0,0,1,60,10,9,10,9,0,0,0,1,2,1,3,6,1,9,0,0,4,1,1,0,3,3,-1,3,1,1,1,1,1,1,1,1,1,4,2,2,2,1,0,0,0,0,0,0,3,1,5,4,2,0,2,0,2,2,2,2,2,-1,91
1,0,0,2,19,51,3,25,0,2,0,0,0,47,16,97,16,97,3,7,3,7,1,1,5,6,5,12,12,0,6,0,0,6,7,4,-1,6,1,1,7,1,1,0,0,0,0,0,2,0,0,0,2,2,3,4,4,2,0,0,0,0,0,0,8,0,0,0,0,2,0,0,91
1,0,0,2,737,37,1,16,2,1,0,0,2,60,9,98,6,5,0,8,0,0,2,1,2,6,1,9,3,0,4,1,1,2,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,3,2,3,4,2,3,5,1,4,0,0,0,2,2,2,0,-1,0,91
7,0,0,0,0,0,1,20,2,2,0,0,2,41,12,3,12,10,1,0,1,0,2,1,1,6,1,11,0,0,6,0,0,1,-1,-1,-1,-1,1,1,5,1,1,1,1,1,1,3,2,1,3,2,2,2,2,2,2,3,2,5,3,4,1,0,0,0,2,2,2,0,-1,0,91
1,0,0,2,364,33,2,18,1,0,0,0,0,55,12,9,12,97,1,0,1,7,2,1,3,6,1,12,11,3,4,1,3,3,-1,-1,-1,-1,1,1,5,1,1,0,0,0,0,1,3,0,2,1,1,1,2,2,2,2,1,4,5,3,2,0,0,0,1,2,1,0,-1,2,91
1,0,0,2,796,36,3,16,0,2,0,0,0,27,9,98,10,97,0,0,0,7,2,1,3,6,1,1,0,3,2,0,0,0,9,2,-1,7,1,1,0,1,1,0,0,0,0,1,2,0,2,1,0,0,0,0,0,0,2,4,5,3,1,0,2,0,1,1,2,2,2,-1,91
1,0,0,2,473,40,1,19,2,2,0,0,2,48,15,6,8,14,2,0,0,2,2,1,1,6,1,12,12,3,3,0,0,4,-1,-1,-1,-1,1,1,5,1,1,1,1,1,1,3,1,1,2,1,2,1,1,1,1,2,3,4,5,1,2,0,0,0,2,2,2,0,-1,3,91
